CO_MES,SETOR,UF,PAIS,BLOCO,FOB,Quant
3,CAFE,SP,Irlanda,União Europeia - UE,0.164383,0.019655000000000002
3,CAFE,SP,Israel,Oriente Médio,0.268032,0.0384
3,CAFE,SP,Itália,União Europeia - UE,9.577404,1.236021
3,CAFE,SP,Jamaica,América Central e Caribe,0.09806899999999999,0.007053
3,CAFE,SP,Japão,Ásia (Exclusive Oriente Médio),11.425805,1.495904
3,CAFE,SP,Letônia,União Europeia - UE,0.221671,0.02682
3,CAFE,SP,Libéria,África,0.007805,0.00025299999999999997
3,CAFE,SP,Malta,União Europeia - UE,0.016515,0.000905
3,CAFE,SP,Malásia,Ásia (Exclusive Oriente Médio),2.654757,0.298419
3,CAFE,SP,"Marshall, Ilhas",Oceania,0.0036019999999999997,0.000163
3,CAFE,SP,Maurício,África,0.09046,0.005808
3,CAFE,SP,Moçambique,África,0.00108,0.000478
3,CAFE,SP,México,América do Norte,1.653434,0.20798
3,CAFE,SP,Nicarágua,América Central e Caribe,0.018174,0.0018
3,CAFE,SP,Noruega,Europa,2.218495,0.26477599999999996
3,CAFE,SP,Omã,Oriente Médio,0.146012,0.019175
3,CAFE,SP,Palau,Oceania,6.2e-05,3e-06
3,CAFE,SP,Panamá,América Central e Caribe,0.035007,0.002205
3,CAFE,SP,Paraguai,América do Sul,0.683219,0.044506000000000004
3,CAFE,SP,Peru,América do Sul,0.736476,0.060547
3,CAFE,SP,Polônia,União Europeia - UE,0.118049,0.01998
3,CAFE,SP,Portugal,União Europeia - UE,0.002745,6.1e-05
3,CAFE,SP,Quênia,África,0.65169,0.0504
3,CAFE,SP,Reino Unido,Europa,3.0766759999999995,0.5056280000000001
3,CAFE,SP,República Dominicana,América Central e Caribe,0.081676,0.005241
3,CAFE,SP,Romênia,União Europeia - UE,0.377101,0.04
3,CAFE,SP,Ruanda,África,0.103166,0.006185
3,CAFE,SP,Rússia,Europa,3.705106,0.5424
3,CAFE,SP,Singapura,Ásia (Exclusive Oriente Médio),0.348031,0.025814999999999998
3,CAFE,SP,Suriname,América do Sul,0.041312,0.002523
3,CAFE,SP,Suécia,União Europeia - UE,3.647129,0.4446
3,CAFE,SP,Sérvia,Europa,0.845969,0.058247
3,CAFE,SP,Tailândia,Ásia (Exclusive Oriente Médio),0.000259,7e-06
3,CAFE,SP,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),1.2882660000000001,0.20355
3,CAFE,SP,Trinidad e Tobago,América Central e Caribe,0.32672300000000004,0.020876
3,CAFE,SP,Turquia,Europa,2.839011,0.374944
3,CAFE,SP,Uruguai,América do Sul,0.721913,0.064183
3,CAFE,SP,Vietnã,Ásia (Exclusive Oriente Médio),0.1961,0.0249
3,CAFE,SP,África do Sul,África,0.426256,0.0585
3,CAR_BOV,AC,Congo,África,0.004414,0.005655
3,CAR_BOV,AC,"Congo, República Democrática",África,0.032938,0.018087
3,CAR_BOV,AC,Costa do Marfim,África,0.042009,0.038049
3,CAR_BOV,AC,Emirados Árabes Unidos,Oriente Médio,0.929743,0.221774
3,CAR_BOV,AC,Filipinas,Ásia (Exclusive Oriente Médio),0.103416,0.027436
3,CAR_BOV,AC,Gana,África,0.002851,0.005254
3,CAR_BOV,AC,Hong Kong,Ásia (Exclusive Oriente Médio),0.141218,0.04741
3,CAR_BOV,AC,Uruguai,América do Sul,0.225972,0.047675
3,CAR_BOV,AL,Bahamas,América Central e Caribe,0.000754,9.3e-05
3,CAR_BOV,AL,Colômbia,América do Sul,0.000856,9.1e-05
3,CAR_BOV,AL,Ilha de Man,União Europeia - UE,0.0024490000000000002,0.000235
3,CAR_BOV,AL,Libéria,África,0.00023700000000000001,4.4999999999999996e-05
3,CAR_BOV,AL,Liechtenstein,Europa,0.000448,6.500000000000001e-05
3,CAR_BOV,AL,Malta,União Europeia - UE,0.000682,6.2e-05
3,CAR_BOV,AL,"Marshall, Ilhas",Oceania,0.005254,0.000635
3,CAR_BOV,AL,Panamá,América Central e Caribe,0.0034530000000000003,0.00021
3,CAR_BOV,AL,Singapura,Ásia (Exclusive Oriente Médio),0.000958,8e-05
3,CAR_BOV,AM,Bahamas,América Central e Caribe,0.001219,0.000137
3,CAR_BOV,AM,Grécia,União Europeia - UE,0.002454,0.00036
3,CAR_BOV,AM,Libéria,África,0.003884,0.000559
3,CAR_BOV,AM,Malta,União Europeia - UE,0.0011679999999999998,0.000146
3,CAR_BOV,AM,"Marshall, Ilhas",Oceania,0.0029590000000000003,0.000414
3,CAR_BOV,AM,Panamá,América Central e Caribe,0.003068,0.000468
3,CAR_BOV,AM,Portugal,União Europeia - UE,0.00046100000000000004,6.9e-05
3,CAR_BOV,AM,Singapura,Ásia (Exclusive Oriente Médio),0.000652,0.000105
3,CAR_BOV,AP,Hong Kong,Ásia (Exclusive Oriente Médio),0.001147,0.000326
3,CAR_BOV,AP,Libéria,África,0.0008680000000000001,0.00012200000000000001
3,CAR_BOV,AP,"Marshall, Ilhas",Oceania,0.000954,9.999999999999999e-05
3,CAR_BOV,BA,Argélia,África,0.36996,0.074902
3,CAR_BOV,BA,Arábia Saudita,Oriente Médio,0.240247,0.047604
3,CAR_BOV,BA,Bulgária,União Europeia - UE,0.0008979999999999999,0.000231
3,CAR_BOV,BA,"Cayman, Ilhas",América Central e Caribe,0.000499,7.8e-05
3,CAR_BOV,BA,Congo,África,0.003393,0.002293
3,CAR_BOV,BA,"Congo, República Democrática",África,0.004787,0.003284
3,CAR_BOV,BA,Emirados Árabes Unidos,Oriente Médio,0.535199,0.098753
3,CAR_BOV,BA,Espanha,União Europeia - UE,0.001095,0.000157
3,CAR_BOV,BA,Gana,África,0.028292,0.021384
3,CAR_BOV,BA,Hong Kong,Ásia (Exclusive Oriente Médio),0.21038700000000002,0.051466000000000005
3,CAR_BOV,BA,Libéria,África,0.000962,9.6e-05
3,CAR_BOV,BA,Líbano,Oriente Médio,0.546218,0.100074
3,CAR_BOV,BA,Líbia,África,0.055835,0.01378
3,CAR_BOV,BA,Panamá,América Central e Caribe,0.000983,0.00016800000000000002
3,CAR_BOV,BA,Portugal,União Europeia - UE,0.000642,0.000121
3,CAR_BOV,BA,Serra Leoa,África,0.000692,0.00118
3,CAR_BOV,CE,Bahamas,América Central e Caribe,0.0004930000000000001,7.2e-05
3,CAR_BOV,CE,China,Ásia (Exclusive Oriente Médio),0.000456,8.3e-05
3,CAR_BOV,CE,França,União Europeia - UE,0.001036,9.4e-05
3,CAR_BOV,CE,Hong Kong,Ásia (Exclusive Oriente Médio),0.000167,4.5e-05
3,CAR_BOV,CE,Japão,Ásia (Exclusive Oriente Médio),0.000996,0.00011
3,CAR_BOV,CE,Libéria,África,0.000579,0.000205
3,CAR_BOV,CE,"Marshall, Ilhas",Oceania,0.001131,0.00018199999999999998
3,CAR_BOV,CE,Noruega,Europa,0.000483,6.8e-05
3,CAR_BOV,CE,Panamá,América Central e Caribe,0.001282,0.000144
3,CAR_BOV,CE,Singapura,Ásia (Exclusive Oriente Médio),0.002121,0.000368
3,CAR_BOV,ES,Argélia,África,0.364608,0.074676
3,CAR_BOV,ES,Bahamas,América Central e Caribe,0.0011409999999999999,0.000102
3,CAR_BOV,ES,Brasil,América do Sul,0.000689,0.00013
3,CAR_BOV,ES,China,Ásia (Exclusive Oriente Médio),0.831536,0.162026
3,CAR_BOV,ES,Chipre,União Europeia - UE,0.002778,0.000557
3,CAR_BOV,ES,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.001815,0.00029
3,CAR_BOV,ES,Emirados Árabes Unidos,Oriente Médio,0.134901,0.025017
3,CAR_BOV,ES,Filipinas,Ásia (Exclusive Oriente Médio),0.024957000000000003,0.006315
3,CAR_BOV,ES,Holanda,União Europeia - UE,0.00118,0.000133
3,CAR_BOV,ES,Hong Kong,Ásia (Exclusive Oriente Médio),0.043921,0.011648
3,CAR_BOV,ES,Jordânia,Oriente Médio,0.646016,0.120596
3,CAR_BOV,ES,Libéria,África,0.01203,0.0015
3,CAR_BOV,ES,Líbano,Oriente Médio,0.13613,0.025034
3,CAR_BOV,ES,Malta,União Europeia - UE,0.000686,5.9e-05
3,CAR_BOV,ES,"Marshall, Ilhas",Oceania,0.011219,0.0015
3,CAR_BOV,ES,Martinica,América Central e Caribe,0.00076,9.3e-05
3,CAR_BOV,ES,Noruega,Europa,0.003395,0.000353
3,CAR_BOV,ES,Panamá,América Central e Caribe,0.010890999999999998,0.001378
3,CAR_BOV,ES,Portugal,União Europeia - UE,0.000774,0.000105
3,CAR_BOV,ES,Reino Unido,Europa,0.004178,0.000415
3,CAR_BOV,ES,Singapura,Ásia (Exclusive Oriente Médio),0.003593,0.00047000000000000004
3,CAR_BOV,ES,Tailândia,Ásia (Exclusive Oriente Médio),3.2e-05,1.7e-05
3,CAR_BOV,ES,Uruguai,América do Sul,0.343851,0.069498
3,CAR_BOV,GO,Albânia,Europa,1.59168,0.32289
3,CAR_BOV,GO,Alemanha,União Europeia - UE,0.611656,0.062638
3,CAR_BOV,GO,Angola,África,0.497088,0.057669
3,CAR_BOV,GO,Argentina,América do Sul,0.661578,0.167377
3,CAR_BOV,GO,Argélia,África,4.469125,0.869029
3,CAR_BOV,GO,Arábia Saudita,Oriente Médio,1.87311,0.37419199999999997
3,CAR_BOV,GO,Canadá,América do Norte,0.075567,0.020742
3,CAR_BOV,GO,Catar,Oriente Médio,0.216489,0.056013
3,CAR_BOV,GO,Chile,América do Sul,4.574715,0.797199
3,CAR_BOV,GO,China,Ásia (Exclusive Oriente Médio),51.003063,10.483065
3,CAR_BOV,GO,Congo,África,0.125346,0.171523
3,CAR_BOV,GO,"Congo, República Democrática",África,0.111722,0.10277
3,CAR_BOV,GO,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.530024,0.100025
3,CAR_BOV,GO,Costa do Marfim,África,0.184196,0.16877899999999998
3,CAR_BOV,GO,Cuba,América Central e Caribe,0.33849,0.048752
3,CAR_BOV,GO,Curaçao,América Central e Caribe,0.007206,0.0005200000000000001
3,CAR_BOV,GO,Egito,África,1.8856279999999999,0.688456
3,CAR_BOV,GO,Emirados Árabes Unidos,Oriente Médio,0.61546,0.128385
3,CAR_BOV,GO,Espanha,União Europeia - UE,0.5330779999999999,0.09096599999999999
3,CAR_BOV,GO,Estados Unidos,América do Norte,33.997876,7.190142999999999
3,CAR_BOV,GO,Filipinas,Ásia (Exclusive Oriente Médio),1.074198,0.277543
3,CAR_BOV,GO,Gabão,África,0.31914,0.105548
3,CAR_BOV,GO,Gana,África,0.313994,0.235584
3,CAR_BOV,GO,Geórgia,Ásia (Exclusive Oriente Médio),0.152094,0.047875
3,CAR_BOV,GO,Guiné Equatorial,África,0.024706,0.008623
3,CAR_BOV,GO,Holanda,União Europeia - UE,1.6984370000000002,0.23164800000000002
3,CAR_BOV,GO,Hong Kong,Ásia (Exclusive Oriente Médio),2.324412,0.71246
3,CAR_BOV,GO,Iraque,Oriente Médio,0.175226,0.051334
3,CAR_BOV,GO,Israel,Oriente Médio,0.38533700000000004,0.075362
3,CAR_BOV,GO,Itália,União Europeia - UE,2.317616,0.31913
3,CAR_BOV,GO,Jordânia,Oriente Médio,0.7414310000000001,0.212481
3,CAR_BOV,GO,Libéria,África,0.074314,0.043782
3,CAR_BOV,GO,Líbano,Oriente Médio,0.829711,0.14455199999999999
3,CAR_BOV,GO,Líbia,África,0.129713,0.033488000000000004
3,CAR_BOV,GO,Macau,Ásia (Exclusive Oriente Médio),0.423126,0.053464
3,CAR_BOV,GO,Maldivas,Ásia (Exclusive Oriente Médio),0.201716,0.026596
3,CAR_BOV,GO,Mauritânia,África,0.179128,0.022947
3,CAR_BOV,GO,México,América do Norte,10.879399,2.027338
3,CAR_BOV,GO,Omã,Oriente Médio,0.201895,0.024708
3,CAR_BOV,GO,Palestina,Oriente Médio,0.131278,0.026122
3,CAR_BOV,GO,Paraguai,América do Sul,0.080241,0.024967
3,CAR_BOV,GO,Reino Unido,Europa,1.179435,0.164099
3,CAR_BOV,GO,Rússia,Europa,4.295224,1.1433339999999999
3,CAR_BOV,GO,Seicheles,África,0.024933,0.005006
3,CAR_BOV,GO,Serra Leoa,África,0.009376,0.015667
3,CAR_BOV,GO,Singapura,Ásia (Exclusive Oriente Médio),1.542261,0.33183500000000005
3,CAR_BOV,GO,Suécia,União Europeia - UE,0.551981,0.047739000000000004
3,CAR_BOV,GO,Sérvia,Europa,0.134445,0.026077
3,CAR_BOV,GO,Turquia,Europa,0.334661,0.066356
3,CAR_BOV,GO,Uruguai,América do Sul,2.459517,0.469382
3,CAR_BOV,GO,África do Sul,África,0.16445,0.042007
3,CAR_BOV,MA,Albânia,Europa,0.420628,0.103949
3,CAR_BOV,MA,Argentina,América do Sul,1.120672,0.298899
3,CAR_BOV,MA,Bahamas,América Central e Caribe,0.001763,0.000295
3,CAR_BOV,MA,Bangladesh,Ásia (Exclusive Oriente Médio),0.000195,4e-05
3,CAR_BOV,MA,China,Ásia (Exclusive Oriente Médio),0.0008770000000000001,0.00016199999999999998
3,CAR_BOV,MA,Chipre,União Europeia - UE,0.0010869999999999999,0.00017700000000000002
3,CAR_BOV,MA,Dinamarca,União Europeia - UE,0.000214,2.3e-05
3,CAR_BOV,MA,Grécia,União Europeia - UE,6.6e-05,2e-05
3,CAR_BOV,MA,Hong Kong,Ásia (Exclusive Oriente Médio),0.8793440000000001,0.21414100000000003
3,CAR_BOV,MA,Itália,União Europeia - UE,0.0012180000000000001,0.000174
3,CAR_BOV,MA,Japão,Ásia (Exclusive Oriente Médio),0.000795,0.00010800000000000001
3,CAR_BOV,MA,Libéria,África,0.005255,0.000803
3,CAR_BOV,MA,"Marshall, Ilhas",Oceania,0.009622,0.001171
3,CAR_BOV,MA,Panamá,América Central e Caribe,0.005842,0.001028
3,CAR_BOV,MA,Reino Unido,Europa,0.000415,6.6e-05
3,CAR_BOV,MA,Singapura,Ásia (Exclusive Oriente Médio),0.188929,0.054890999999999995
3,CAR_BOV,MA,São Tomé e Príncipe,África,0.000914,7.4e-05
3,CAR_BOV,MA,Turquia,Europa,0.000454,5.3e-05
3,CAR_BOV,MA,Uruguai,América do Sul,2.240887,0.50568
3,CAR_BOV,MG,Albânia,Europa,0.344789,0.040744
3,CAR_BOV,MG,Alemanha,União Europeia - UE,0.613801,0.084014
3,CAR_BOV,MG,Angola,África,0.144513,0.027253
3,CAR_BOV,MG,Argentina,América do Sul,0.273572,0.070549
3,CAR_BOV,MG,Argélia,África,1.234477,0.24861
3,CAR_BOV,MG,Arábia Saudita,Oriente Médio,2.014737,0.368478
3,CAR_BOV,MG,Cabo Verde,África,0.222674,0.025982
3,CAR_BOV,MG,Chile,América do Sul,4.7116,0.958019
3,CAR_BOV,MG,China,Ásia (Exclusive Oriente Médio),46.325987,9.680908
3,CAR_BOV,MG,Congo,África,0.032658,0.02398
3,CAR_BOV,MG,"Congo, República Democrática",África,0.034784,0.027424999999999998
3,CAR_BOV,MG,Costa do Marfim,África,0.19899,0.176539
3,CAR_BOV,MG,Curaçao,América Central e Caribe,0.127239,0.021414
3,CAR_BOV,MG,Egito,África,1.883335,0.586845
3,CAR_BOV,MG,Emirados Árabes Unidos,Oriente Médio,0.060688,0.021342
3,CAR_BOV,MG,Espanha,União Europeia - UE,0.461953,0.07192
3,CAR_BOV,MG,Estados Unidos,América do Norte,23.149258,4.498892000000001
3,CAR_BOV,MG,Filipinas,Ásia (Exclusive Oriente Médio),0.903338,0.23743
3,CAR_BOV,MG,França,União Europeia - UE,0.058171,0.021046
3,CAR_BOV,MG,Gabão,África,0.046033000000000004,0.044231
3,CAR_BOV,MG,Gana,África,0.19984800000000003,0.151477
3,CAR_BOV,MG,Guiné,África,0.055958999999999995,0.041234
3,CAR_BOV,MG,Holanda,União Europeia - UE,0.331696,0.025861
3,CAR_BOV,MG,Hong Kong,Ásia (Exclusive Oriente Médio),3.183448,0.8499209999999999
3,CAR_BOV,MG,Iraque,Oriente Médio,0.39643,0.082574
3,CAR_BOV,MG,Israel,Oriente Médio,0.105481,0.032923
3,CAR_BOV,MG,Itália,União Europeia - UE,0.894603,0.11393700000000001
3,CAR_BOV,MG,Jordânia,Oriente Médio,0.186843,0.027206
3,CAR_BOV,MG,Líbano,Oriente Médio,0.856339,0.149392
3,CAR_BOV,MG,Líbia,África,0.864187,0.220971
3,CAR_BOV,MG,Macedônia,Europa,0.126804,0.024842
3,CAR_BOV,MG,Malásia,Ásia (Exclusive Oriente Médio),0.888789,0.25989300000000004
3,CAR_BOV,MG,Marrocos,África,0.12388199999999999,0.027226
3,CAR_BOV,MG,México,América do Norte,0.103646,0.025005
3,CAR_BOV,MG,Paraguai,América do Sul,0.183075,0.073987
3,CAR_BOV,MG,Peru,América do Sul,0.100499,0.04888
3,CAR_BOV,MG,Polônia,União Europeia - UE,0.231914,0.062332
3,CAR_BOV,MG,Porto Rico,América Central e Caribe,0.573304,0.103051
3,CAR_BOV,MG,Rússia,Europa,3.549147,0.7760940000000001
3,CAR_BOV,MG,Serra Leoa,África,0.006208,0.010575
3,CAR_BOV,MG,Singapura,Ásia (Exclusive Oriente Médio),1.239734,0.25952400000000003
3,CAR_BOV,MG,Sérvia,Europa,0.34936700000000004,0.084896
3,CAR_BOV,MG,Turquia,Europa,0.069914,0.027149
3,CAR_BOV,MG,Uruguai,América do Sul,0.137247,0.022923
3,CAR_BOV,MS,Albânia,Europa,0.352711,0.069841
3,CAR_BOV,MS,Alemanha,União Europeia - UE,0.974707,0.08671100000000001
3,CAR_BOV,MS,Angola,África,0.6455409999999999,0.11901999999999999
3,CAR_BOV,MS,Argentina,América do Sul,0.179814,0.048029
3,CAR_BOV,MS,Argélia,África,2.786687,0.534851
3,CAR_BOV,MS,Aruba,América Central e Caribe,0.156453,0.024304
3,CAR_BOV,MS,Arábia Saudita,Oriente Médio,3.564709,0.813965
3,CAR_BOV,MS,Azerbaijão,Ásia (Exclusive Oriente Médio),0.185352,0.02432
3,CAR_BOV,MS,Cabo Verde,África,0.136255,0.024958
3,CAR_BOV,MS,Catar,Oriente Médio,0.276321,0.04762
3,CAR_BOV,MS,Chile,América do Sul,18.824787,3.503147
3,CAR_BOV,MS,China,Ásia (Exclusive Oriente Médio),31.893619,6.59937
3,CAR_BOV,MS,Comores,África,0.026636,0.02676
3,CAR_BOV,MS,Congo,África,0.041147,0.054561
3,CAR_BOV,MS,"Congo, República Democrática",África,0.091039,0.09607
3,CAR_BOV,MS,Costa do Marfim,África,0.264378,0.247893
3,CAR_BOV,MS,Coveite (Kuweit),Oriente Médio,0.020977,0.008548
3,CAR_BOV,MS,Curaçao,América Central e Caribe,0.37386,0.060348000000000006
3,CAR_BOV,MS,Egito,África,2.743081,0.7827550000000001
3,CAR_BOV,MS,Emirados Árabes Unidos,Oriente Médio,1.613298,0.275306
3,CAR_BOV,MS,Espanha,União Europeia - UE,0.267012,0.052428
3,CAR_BOV,MS,Estados Unidos,América do Norte,36.232103,7.414525
3,CAR_BOV,MS,Filipinas,Ásia (Exclusive Oriente Médio),1.611663,0.384143
3,CAR_BOV,MS,Gabão,África,0.714377,0.21484200000000003
3,CAR_BOV,MS,Gana,África,0.40722200000000003,0.312689
3,CAR_BOV,MS,Guiné,África,0.111548,0.082498
3,CAR_BOV,MS,Guiné Equatorial,África,0.030853,0.010284
3,CAR_BOV,MS,Guiné-Bissau,África,0.035052,0.027
3,CAR_BOV,MS,Holanda,União Europeia - UE,1.8437839999999999,0.175596
3,CAR_BOV,MS,Hong Kong,Ásia (Exclusive Oriente Médio),2.397348,0.82191
3,CAR_BOV,MS,Iraque,Oriente Médio,0.257414,0.052294
3,CAR_BOV,MS,Israel,Oriente Médio,4.850042999999999,0.794025
3,CAR_BOV,MS,Itália,União Europeia - UE,2.386419,0.290345
3,CAR_BOV,MS,Jordânia,Oriente Médio,0.037926,0.026995
3,CAR_BOV,MS,Libéria,África,0.033615,0.034747
3,CAR_BOV,MS,Líbano,Oriente Médio,2.046929,0.37876499999999996
3,CAR_BOV,MS,Líbia,África,0.95719,0.236051
3,CAR_BOV,MS,Macau,Ásia (Exclusive Oriente Médio),0.215011,0.053606
3,CAR_BOV,MS,Malásia,Ásia (Exclusive Oriente Médio),0.454824,0.217679
3,CAR_BOV,MS,México,América do Norte,4.886161,1.0070599999999998
3,CAR_BOV,MS,Palestina,Oriente Médio,0.881419,0.101822
3,CAR_BOV,MS,Paraguai,América do Sul,1.090861,0.346835
3,CAR_BOV,MS,Porto Rico,América Central e Caribe,0.113315,0.026948
3,CAR_BOV,MS,Reino Unido,Europa,0.083021,0.01149
3,CAR_BOV,MS,Rússia,Europa,0.6058520000000001,0.2565
3,CAR_BOV,MS,Seicheles,África,0.151747,0.025449000000000003
3,CAR_BOV,MS,Senegal,África,0.021077,0.014935
3,CAR_BOV,MS,Serra Leoa,África,0.06192,0.055486
3,CAR_BOV,MS,Singapura,Ásia (Exclusive Oriente Médio),0.247862,0.052033
3,CAR_BOV,MS,Turquia,Europa,0.28338399999999997,0.063153
3,CAR_BOV,MS,Uruguai,América do Sul,4.231864,0.839998
3,CAR_BOV,MT,Albânia,Europa,1.133448,0.231136
3,CAR_BOV,MT,Alemanha,União Europeia - UE,1.500061,0.161839
3,CAR_BOV,MT,Angola,África,0.9683980000000001,0.203184
3,CAR_BOV,MT,Argentina,América do Sul,1.141863,0.291326
3,CAR_BOV,MT,Argélia,África,2.481855,0.47264100000000003
3,CAR_BOV,MT,Aruba,América Central e Caribe,0.31674199999999997,0.045514
3,CAR_BOV,MT,Arábia Saudita,Oriente Médio,5.493718,1.084161
3,CAR_BOV,MT,Cabo Verde,África,0.373855,0.051485
3,CAR_BOV,MT,Catar,Oriente Médio,0.9970359999999999,0.162521
3,CAR_BOV,MT,Chile,América do Sul,14.355761000000001,2.830664
3,CAR_BOV,MT,China,Ásia (Exclusive Oriente Médio),97.695549,20.147163
3,CAR_BOV,MT,Congo,África,0.09789,0.13641599999999998
3,CAR_BOV,MT,"Congo, República Democrática",África,0.251873,0.215138
3,CAR_BOV,MT,Costa do Marfim,África,0.321724,0.276256
3,CAR_BOV,MT,Coveite (Kuweit),Oriente Médio,0.146255,0.043172
3,CAR_BOV,MT,Curaçao,América Central e Caribe,0.70735,0.131368
3,CAR_BOV,MT,Egito,África,10.789421,3.018355
3,CAR_BOV,MT,Emirados Árabes Unidos,Oriente Médio,2.507518,0.47878
3,CAR_BOV,MT,Espanha,União Europeia - UE,5.148274,0.7807930000000001
3,CAR_BOV,MT,Estados Unidos,América do Norte,21.843558,4.770887
3,CAR_BOV,MT,Filipinas,Ásia (Exclusive Oriente Médio),5.908366,1.411296
3,CAR_BOV,MT,França,União Europeia - UE,0.176558,0.02705
3,CAR_BOV,MT,Gabão,África,0.378734,0.12008400000000001
3,CAR_BOV,MT,Gana,África,0.581885,0.486986
3,CAR_BOV,MT,Geórgia,Ásia (Exclusive Oriente Médio),0.278145,0.071238
3,CAR_BOV,MT,Grécia,União Europeia - UE,0.128326,0.023004
3,CAR_BOV,MT,Guiné,África,0.045873,0.03698800000000001
3,CAR_BOV,MT,Guiné Equatorial,África,0.086741,0.02961
3,CAR_BOV,MT,Holanda,União Europeia - UE,5.500686,0.64348
3,CAR_BOV,MT,Hong Kong,Ásia (Exclusive Oriente Médio),5.700258,1.568787
3,CAR_BOV,MT,Iraque,Oriente Médio,0.669928,0.13511
3,CAR_BOV,MT,Israel,Oriente Médio,7.610532,1.161357
3,CAR_BOV,MT,Itália,União Europeia - UE,6.883252000000001,0.8915740000000001
3,CAR_BOV,MT,Jordânia,Oriente Médio,1.943066,0.373168
3,CAR_BOV,MT,Libéria,África,0.019847,0.017255
3,CAR_BOV,MT,Líbano,Oriente Médio,2.050395,0.530755
3,CAR_BOV,MT,Líbia,África,4.179399,1.047118
3,CAR_BOV,MT,Macau,Ásia (Exclusive Oriente Médio),0.45894100000000004,0.08057399999999999
3,CAR_BOV,MT,Malásia,Ásia (Exclusive Oriente Médio),0.660915,0.280323
3,CAR_BOV,MT,Mayotte,África,0.659246,0.164612
3,CAR_BOV,MT,México,América do Norte,6.610581,1.277422
3,CAR_BOV,MT,Palestina,Oriente Médio,0.711317,0.10341
3,CAR_BOV,MT,Paraguai,América do Sul,0.5032880000000001,0.147647
3,CAR_BOV,MT,Peru,América do Sul,0.047414,0.026852
3,CAR_BOV,MT,Portugal,União Europeia - UE,0.471614,0.063239
3,CAR_BOV,MT,Reino Unido,Europa,1.564998,0.26044
3,CAR_BOV,MT,Rússia,Europa,12.853769,2.948808
3,CAR_BOV,MT,Seicheles,África,0.22202899999999998,0.044276
3,CAR_BOV,MT,Senegal,África,0.034334,0.024325
3,CAR_BOV,MT,Serra Leoa,África,0.035815,0.043953
3,CAR_BOV,MT,Singapura,Ásia (Exclusive Oriente Médio),1.870309,0.392443
3,CAR_BOV,MT,Sérvia,Europa,0.281609,0.059896
3,CAR_BOV,MT,Turcomenistão,Ásia (Exclusive Oriente Médio),0.134025,0.02685
3,CAR_BOV,MT,Turquia,Europa,1.713933,0.378148
3,CAR_BOV,MT,Uruguai,América do Sul,0.763446,0.16057100000000002
3,CAR_BOV,PA,Albânia,Europa,0.281888,0.078024
3,CAR_BOV,PA,Alemanha,União Europeia - UE,0.000816,0.000417
3,CAR_BOV,PA,Argélia,África,0.927639,0.19154599999999997
3,CAR_BOV,PA,Arábia Saudita,Oriente Médio,1.765788,0.53234
3,CAR_BOV,PA,Azerbaijão,Ásia (Exclusive Oriente Médio),0.177412,0.065558
3,CAR_BOV,PA,Bahamas,América Central e Caribe,0.000185,2.3e-05
3,CAR_BOV,PA,Barbados,América Central e Caribe,0.001072,9e-05
3,CAR_BOV,PA,Canadá,América do Norte,2.351805,0.465949
3,CAR_BOV,PA,Catar,Oriente Médio,0.182794,0.026594
3,CAR_BOV,PA,"Cayman, Ilhas",América Central e Caribe,5.8e-05,8e-06
3,CAR_BOV,PA,China,Ásia (Exclusive Oriente Médio),54.951235999999994,11.453548999999999
3,CAR_BOV,PA,Chipre,União Europeia - UE,0.002428,0.00031999999999999997
3,CAR_BOV,PA,Congo,África,0.038707,0.019285
3,CAR_BOV,PA,"Congo, República Democrática",África,0.081542,0.049265
3,CAR_BOV,PA,Costa do Marfim,África,0.305356,0.287458
3,CAR_BOV,PA,Coveite (Kuweit),Oriente Médio,0.279378,0.08008599999999999
